species_requested,scientificName,country,decimalLatitude,decimalLongitude,eventDate,year,basisOfRecord,institutionCode,datasetName,gbifID
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94315,36.763,2019-03-04,2019,HUMAN_OBSERVATION,VecB,,4539641097
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.07505,36.7866,2019-03-11,2019,HUMAN_OBSERVATION,VecB,,4539641128
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2019-03-15,2019,HUMAN_OBSERVATION,VecB,,4539682104
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2019-03-14,2019,HUMAN_OBSERVATION,VecB,,4539683143
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2019-03-15,2019,HUMAN_OBSERVATION,VecB,,4539684125
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94523,36.7629,2019-03-16,2019,HUMAN_OBSERVATION,VecB,,4539755224
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96922,36.8319,2019-03-20,2019,HUMAN_OBSERVATION,VecB,,4539755493
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01277,36.8434,2019-03-19,2019,HUMAN_OBSERVATION,VecB,,4539755503
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.05435,36.8333,2019-03-04,2019,HUMAN_OBSERVATION,VecB,,4539755568
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.07729,36.7859,2019-03-14,2019,HUMAN_OBSERVATION,VecB,,4539756131
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.07505,36.7866,2019-03-25,2019,HUMAN_OBSERVATION,VecB,,4539756184
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.85704,36.7978,2019-03-15,2019,HUMAN_OBSERVATION,VecB,,4539756228
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97853,36.8304,2019-03-11,2019,HUMAN_OBSERVATION,VecB,,4539756347
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.85903,36.7981,2019-03-27,2019,HUMAN_OBSERVATION,VecB,,4539756349
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.86009,36.7952,2019-03-21,2019,HUMAN_OBSERVATION,VecB,,4539756351
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97848,36.8304,2019-03-27,2019,HUMAN_OBSERVATION,VecB,,4539756494
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.85949,36.7982,2019-03-29,2019,HUMAN_OBSERVATION,VecB,,4539757082
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.85892,36.7991,2019-03-12,2019,HUMAN_OBSERVATION,VecB,,4539757087
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97848,36.8304,2019-03-28,2019,HUMAN_OBSERVATION,VecB,,4539757093
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94694,36.7598,2019-03-05,2019,HUMAN_OBSERVATION,VecB,,4539757098
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.07739,36.7827,2019-03-19,2019,HUMAN_OBSERVATION,VecB,,4539757107
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.05579,36.8334,2019-03-13,2019,HUMAN_OBSERVATION,VecB,,4539757136
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.07558,36.7835,2019-03-06,2019,HUMAN_OBSERVATION,VecB,,4539757138
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97616,36.7605,2019-03-17,2019,HUMAN_OBSERVATION,VecB,,4539757178
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.87975,36.7299,2019-03-28,2019,HUMAN_OBSERVATION,VecB,,4539757181
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.07408,36.786,2019-03-22,2019,HUMAN_OBSERVATION,VecB,,4539757207
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.85907,36.7945,2019-03-18,2019,HUMAN_OBSERVATION,VecB,,4539757224
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.86027,36.7948,2019-03-06,2019,HUMAN_OBSERVATION,VecB,,4539757345
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94364,36.7639,2019-03-28,2019,HUMAN_OBSERVATION,VecB,,4539757352
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.86247,36.7947,2019-03-29,2019,HUMAN_OBSERVATION,VecB,,4539757361
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.07451,36.7859,2019-03-25,2019,HUMAN_OBSERVATION,VecB,,4539757379
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.05463,36.833,2019-03-19,2019,HUMAN_OBSERVATION,VecB,,4539757406
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.86145,36.7945,2019-03-22,2019,HUMAN_OBSERVATION,VecB,,4539757486
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.92715,36.7942,2019-03-28,2019,HUMAN_OBSERVATION,VecB,,4539757492
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.8584,36.801,2019-03-11,2019,HUMAN_OBSERVATION,VecB,,4539757503
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.05593,36.8298,2019-03-15,2019,HUMAN_OBSERVATION,VecB,,4539757531
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.00997,36.8448,2019-03-11,2019,HUMAN_OBSERVATION,VecB,,4539757534
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96141,36.7608,2019-03-28,2019,HUMAN_OBSERVATION,VecB,,4539757537
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.07032,36.789,2019-03-27,2019,HUMAN_OBSERVATION,VecB,,4539757570
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.05634,36.8312,2019-03-28,2019,HUMAN_OBSERVATION,VecB,,4539757582
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.06546,36.7933,2019-03-29,2019,HUMAN_OBSERVATION,VecB,,4539757588
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96222,36.7607,2019-03-12,2019,HUMAN_OBSERVATION,VecB,,4539757599
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96994,36.8326,2019-03-04,2019,HUMAN_OBSERVATION,VecB,,4539757608
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97616,36.7605,2019-03-31,2019,HUMAN_OBSERVATION,VecB,,4539757618
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.87979,36.7294,2019-03-15,2019,HUMAN_OBSERVATION,VecB,,4539757619
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01364,36.8435,2019-03-19,2019,HUMAN_OBSERVATION,VecB,,4539757639
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97091,36.7606,2019-03-24,2019,HUMAN_OBSERVATION,VecB,,4539757647
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.92785,36.7929,2019-03-26,2019,HUMAN_OBSERVATION,VecB,,4539757658
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.8577,36.7971,2019-03-13,2019,HUMAN_OBSERVATION,VecB,,4539757673
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97002,36.8345,2019-03-18,2019,HUMAN_OBSERVATION,VecB,,4539757699
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.0738,36.7847,2019-03-21,2019,HUMAN_OBSERVATION,VecB,,4539757706
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.88222,36.7308,2019-03-17,2019,HUMAN_OBSERVATION,VecB,,4539757728
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.92614,36.7957,2019-03-25,2019,HUMAN_OBSERVATION,VecB,,4539757741
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.977,36.8305,2019-03-25,2019,HUMAN_OBSERVATION,VecB,,4539757750
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.07051,36.7885,2019-03-27,2019,HUMAN_OBSERVATION,VecB,,4539757798
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.85946,36.7953,2019-03-28,2019,HUMAN_OBSERVATION,VecB,,4539757801
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01315,36.8425,2019-03-29,2019,HUMAN_OBSERVATION,VecB,,4539758045
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.85932,36.7938,2019-03-04,2019,HUMAN_OBSERVATION,VecB,,4539758055
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.86009,36.7952,2019-03-07,2019,HUMAN_OBSERVATION,VecB,,4539758068
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.87508,36.7286,2019-03-13,2019,HUMAN_OBSERVATION,VecB,,4539758077
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.93876,36.7639,2019-03-26,2019,HUMAN_OBSERVATION,VecB,,4539758119
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.92743,36.7936,2019-03-27,2019,HUMAN_OBSERVATION,VecB,,4539758128
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.00938,36.8417,2019-03-22,2019,HUMAN_OBSERVATION,VecB,,4539758325
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96996,36.7603,2019-03-13,2019,HUMAN_OBSERVATION,VecB,,4539758337
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94079,36.8282,2019-03-24,2019,HUMAN_OBSERVATION,VecB,,4539758368
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97905,36.7594,2019-03-07,2019,HUMAN_OBSERVATION,VecB,,4539758472
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.98139,36.8312,2019-03-15,2019,HUMAN_OBSERVATION,VecB,,4539758484
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01071,36.8443,2019-03-20,2019,HUMAN_OBSERVATION,VecB,,4539758485
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97002,36.8345,2019-03-04,2019,HUMAN_OBSERVATION,VecB,,4539758515
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.05633,36.8319,2019-03-28,2019,HUMAN_OBSERVATION,VecB,,4539758532
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94084,36.7626,2019-03-10,2019,HUMAN_OBSERVATION,VecB,,4539758545
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.05526,36.8332,2019-03-20,2019,HUMAN_OBSERVATION,VecB,,4539758556
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.87002,36.7273,2019-03-25,2019,HUMAN_OBSERVATION,VecB,,4539758561
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01019,36.8447,2019-03-10,2019,HUMAN_OBSERVATION,VecB,,4539758584
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96226,36.7606,2019-03-13,2019,HUMAN_OBSERVATION,VecB,,4539758628
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94154,36.7623,2019-03-24,2019,HUMAN_OBSERVATION,VecB,,4539758630
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94563,36.7634,2019-03-03,2019,HUMAN_OBSERVATION,VecB,,4539758681
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.89041,36.7329,2019-03-19,2019,HUMAN_OBSERVATION,VecB,,4539758689
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.95023,36.7583,2019-03-21,2019,HUMAN_OBSERVATION,VecB,,4539758712
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94892,36.7589,2019-03-20,2019,HUMAN_OBSERVATION,VecB,,4539758717
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.85862,36.8005,2019-03-11,2019,HUMAN_OBSERVATION,VecB,,4539758763
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.05507,36.833,2019-03-20,2019,HUMAN_OBSERVATION,VecB,,4539758773
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.05547,36.8314,2019-03-26,2019,HUMAN_OBSERVATION,VecB,,4539758788
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97886,36.8304,2019-03-13,2019,HUMAN_OBSERVATION,VecB,,4539759044
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.85892,36.7991,2019-03-26,2019,HUMAN_OBSERVATION,VecB,,4539759050
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97787,36.76,2019-03-18,2019,HUMAN_OBSERVATION,VecB,,4539759068
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97091,36.7606,2019-03-10,2019,HUMAN_OBSERVATION,VecB,,4539759085
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.87831,36.729,2019-03-17,2019,HUMAN_OBSERVATION,VecB,,4539759097
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.07348,36.7854,2019-03-26,2019,HUMAN_OBSERVATION,VecB,,4539759114
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2019-03-14,2019,HUMAN_OBSERVATION,VecB,,4539769075
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,0.77,34.0261,2019-04-29,2019,HUMAN_OBSERVATION,VecB,,3030178292
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.92469,36.7959,2019-04-05,2019,HUMAN_OBSERVATION,VecB,,4539612913
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.9465,36.8238,2019-04-24,2019,HUMAN_OBSERVATION,VecB,,4539614230
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.8577,36.7971,2019-04-10,2019,HUMAN_OBSERVATION,VecB,,4539614914
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94926,36.7588,2019-04-03,2019,HUMAN_OBSERVATION,VecB,,4539616221
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.92642,36.7956,2019-04-25,2019,HUMAN_OBSERVATION,VecB,,4539618218
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97886,36.8304,2019-04-24,2019,HUMAN_OBSERVATION,VecB,,4539619219
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94255,36.828,2019-04-08,2019,HUMAN_OBSERVATION,VecB,,4539620220
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01277,36.8434,2019-04-02,2019,HUMAN_OBSERVATION,VecB,,4539621475
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.87186,36.7284,2019-04-09,2019,HUMAN_OBSERVATION,VecB,,4539621497
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01019,36.8447,2019-04-19,2019,HUMAN_OBSERVATION,VecB,,4539621549
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94523,36.7629,2019-04-29,2019,HUMAN_OBSERVATION,VecB,,4539621555
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.05435,36.8333,2019-04-29,2019,HUMAN_OBSERVATION,VecB,,4539621562
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01093,36.8434,2019-04-04,2019,HUMAN_OBSERVATION,VecB,,4539621563
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94797,36.8322,2019-04-04,2019,HUMAN_OBSERVATION,VecB,,4539621566
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.05579,36.8334,2019-04-10,2019,HUMAN_OBSERVATION,VecB,,4539622007
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97864,36.7596,2019-04-01,2019,HUMAN_OBSERVATION,VecB,,4539622015
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97644,36.83,2019-04-09,2019,HUMAN_OBSERVATION,VecB,,4539622072
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94926,36.7588,2019-04-17,2019,HUMAN_OBSERVATION,VecB,,4539622073
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97426,36.7609,2019-04-14,2019,HUMAN_OBSERVATION,VecB,,4539622114
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97923,36.8333,2019-04-04,2019,HUMAN_OBSERVATION,VecB,,4539622116
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.89992,36.7364,2019-04-18,2019,HUMAN_OBSERVATION,VecB,,4539622127
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.86049,36.7944,2019-04-02,2019,HUMAN_OBSERVATION,VecB,,4539622139
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.89701,36.7351,2019-04-04,2019,HUMAN_OBSERVATION,VecB,,4539622149
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.87648,36.7291,2019-04-24,2019,HUMAN_OBSERVATION,VecB,,4539622154
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.92602,36.7952,2019-04-14,2019,HUMAN_OBSERVATION,VecB,,4539622160
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.05467,36.8324,2019-04-23,2019,HUMAN_OBSERVATION,VecB,,4539622173
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97895,36.7595,2019-04-03,2019,HUMAN_OBSERVATION,VecB,,4539622199
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.93885,36.7633,2019-04-25,2019,HUMAN_OBSERVATION,VecB,,4539622376
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01019,36.8447,2019-04-02,2019,HUMAN_OBSERVATION,VecB,,4539622558
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.93915,36.7635,2019-04-09,2019,HUMAN_OBSERVATION,VecB,,4539623012
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.05706,36.833,2019-04-19,2019,HUMAN_OBSERVATION,VecB,,4539623021
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.07042,36.7887,2019-04-24,2019,HUMAN_OBSERVATION,VecB,,4539623022
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97867,36.7598,2019-04-17,2019,HUMAN_OBSERVATION,VecB,,4539623024
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01049,36.8409,2019-04-18,2019,HUMAN_OBSERVATION,VecB,,4539623068
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.07734,36.7821,2019-04-15,2019,HUMAN_OBSERVATION,VecB,,4539623075
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97997,36.8326,2019-04-12,2019,HUMAN_OBSERVATION,VecB,,4539623079
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.00832,36.8461,2019-04-24,2019,HUMAN_OBSERVATION,VecB,,4539623089
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.85999,36.7956,2019-04-05,2019,HUMAN_OBSERVATION,VecB,,4539623125
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.05568,36.8331,2019-04-17,2019,HUMAN_OBSERVATION,VecB,,4539623153
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96189,36.7596,2019-04-11,2019,HUMAN_OBSERVATION,VecB,,4539623170
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.05529,36.8332,2019-04-03,2019,HUMAN_OBSERVATION,VecB,,4539623171
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01353,36.8421,2019-04-26,2019,HUMAN_OBSERVATION,VecB,,4539623185
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.95023,36.7583,2019-04-18,2019,HUMAN_OBSERVATION,VecB,,4539623217
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.92633,36.7952,2019-04-10,2019,HUMAN_OBSERVATION,VecB,,4539623223
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.93964,36.7631,2019-04-25,2019,HUMAN_OBSERVATION,VecB,,4539623495
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.07032,36.789,2019-04-10,2019,HUMAN_OBSERVATION,VecB,,4539623496
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01277,36.8434,2019-04-16,2019,HUMAN_OBSERVATION,VecB,,4539623567
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.8882,36.7316,2019-04-16,2019,HUMAN_OBSERVATION,VecB,,4539624030
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.8584,36.801,2019-04-22,2019,HUMAN_OBSERVATION,VecB,,4539624031
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96313,36.7609,2019-04-24,2019,HUMAN_OBSERVATION,VecB,,4539624099
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94079,36.8282,2019-04-08,2019,HUMAN_OBSERVATION,VecB,,4539624140
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.05468,36.8335,2019-04-02,2019,HUMAN_OBSERVATION,VecB,,4539624142
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.86068,36.7944,2019-04-02,2019,HUMAN_OBSERVATION,VecB,,4539624149
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94892,36.7589,2019-04-17,2019,HUMAN_OBSERVATION,VecB,,4539624150
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01382,36.8432,2019-04-01,2019,HUMAN_OBSERVATION,VecB,,4539624155
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.05465,36.8333,2019-04-01,2019,HUMAN_OBSERVATION,VecB,,4539624156
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01364,36.8435,2019-04-19,2019,HUMAN_OBSERVATION,VecB,,4539624159
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01071,36.8443,2019-04-17,2019,HUMAN_OBSERVATION,VecB,,4539624161
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.06546,36.7933,2019-04-12,2019,HUMAN_OBSERVATION,VecB,,4539624163
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.86239,36.7946,2019-04-12,2019,HUMAN_OBSERVATION,VecB,,4539624170
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.86899,36.7272,2019-04-22,2019,HUMAN_OBSERVATION,VecB,,4539624173
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.92722,36.7932,2019-04-08,2019,HUMAN_OBSERVATION,VecB,,4539624224
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97755,36.7602,2019-04-29,2019,HUMAN_OBSERVATION,VecB,,4539624380
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97867,36.7598,2019-04-03,2019,HUMAN_OBSERVATION,VecB,,4539624483
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.88333,36.7308,2019-04-01,2019,HUMAN_OBSERVATION,VecB,,4539624504
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.96194,36.7599,2019-04-08,2019,HUMAN_OBSERVATION,VecB,,4539624562
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.00973,36.8446,2019-04-26,2019,HUMAN_OBSERVATION,VecB,,4539625014
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01008,36.8415,2019-04-10,2019,HUMAN_OBSERVATION,VecB,,4539625029
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.8591,36.7942,2019-04-15,2019,HUMAN_OBSERVATION,VecB,,4539625030
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.92645,36.7952,2019-04-26,2019,HUMAN_OBSERVATION,VecB,,4539625034
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01369,36.8438,2019-04-22,2019,HUMAN_OBSERVATION,VecB,,4539625072
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.07051,36.7885,2019-04-24,2019,HUMAN_OBSERVATION,VecB,,4539625106
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.9629,36.7611,2019-04-09,2019,HUMAN_OBSERVATION,VecB,,4539625117
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94812,36.8328,2019-04-18,2019,HUMAN_OBSERVATION,VecB,,4539625146
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.92715,36.7942,2019-04-10,2019,HUMAN_OBSERVATION,VecB,,4539625175
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01142,36.8426,2019-04-09,2019,HUMAN_OBSERVATION,VecB,,4539625198
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-9.01086,36.8439,2019-04-25,2019,HUMAN_OBSERVATION,VecB,,4539625206
