source_file,gbif_id,genus_query,scientific_name,species,event_date,year,month,day,district,state_province,latitude,longitude,individual_count,basis_of_record,sampling_protocol,license,references,limitations
gbif_rwanda_anopheles_occurrences.json,3893356538,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2020-12,2020,12,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,18,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452267,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893357304,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2020-12,2020,12,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,17,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450370,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893359312,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2020-12,2020,12,,Nyarugenge,Umujyi wa Kigali,-2.015,30.026,9,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450421,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893355550,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-01,2019,1,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,15,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452316,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893358550,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-01,2019,1,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,13,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452298,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893360549,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-01,2019,1,,Gasabo,Umujyi wa Kigali,-1.887,30.064,52,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452299,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893361530,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-01,2019,1,,Gasabo,Umujyi wa Kigali,-1.887,30.064,146,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452213,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893355542,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-02,2019,2,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,10,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452239,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893359309,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-02,2019,2,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,21,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450407,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893359619,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-02,2019,2,,Nyarugenge,Umujyi wa Kigali,-2.015,30.026,6,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452915,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893360314,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-02,2019,2,,Nyarugenge,Umujyi wa Kigali,-2.015,30.026,5,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450451,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893360542,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-02,2019,2,,Gasabo,Umujyi wa Kigali,-1.887,30.064,191,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452244,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893361537,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-02,2019,2,,Gasabo,Umujyi wa Kigali,-1.887,30.064,175,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452271,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893354311,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-03,2019,3,,Gasabo,Umujyi wa Kigali,-1.887,30.064,193,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450412,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893355305,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-03,2019,3,,Nyarugenge,Umujyi wa Kigali,-2.015,30.026,1,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450369,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893357308,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-03,2019,3,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,16,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450392,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893359303,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-03,2019,3,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,20,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450366,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893360554,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-03,2019,3,,Gasabo,Umujyi wa Kigali,-1.887,30.064,301,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452329,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893361314,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-03,2019,3,,Nyarugenge,Umujyi wa Kigali,-2.015,30.026,2,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450442,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893356305,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-04,2019,4,,Gasabo,Umujyi wa Kigali,-1.887,30.064,191,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450386,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893357534,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-04,2019,4,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,22,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452226,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893360311,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-04,2019,4,,Gasabo,Umujyi wa Kigali,-1.887,30.064,89,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450437,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893361309,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-04,2019,4,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,17,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450417,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893354304,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-05,2019,5,,Nyarugenge,Umujyi wa Kigali,-2.015,30.026,1,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450368,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893355311,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-05,2019,5,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,20,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450424,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893357533,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-05,2019,5,,Gasabo,Umujyi wa Kigali,-1.887,30.064,217,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452215,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893357546,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-05,2019,5,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,17,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452325,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893361312,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-05,2019,5,,Gasabo,Umujyi wa Kigali,-1.887,30.064,213,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450431,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893358549,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-06,2019,6,,Gasabo,Umujyi wa Kigali,-1.887,30.064,139,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452290,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893360544,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-06,2019,6,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,9,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452266,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893360557,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-06,2019,6,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,14,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452354,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893361541,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-06,2019,6,,Gasabo,Umujyi wa Kigali,-1.887,30.064,130,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452301,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893361546,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-06,2019,6,,Nyarugenge,Umujyi wa Kigali,-2.015,30.026,2,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452345,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893355540,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-07,2019,7,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,9,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452228,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893357542,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-07,2019,7,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,14,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452284,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893358539,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-07,2019,7,,Gasabo,Umujyi wa Kigali,-1.887,30.064,33,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452210,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893359533,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-07,2019,7,,Gasabo,Umujyi wa Kigali,-1.887,30.064,62,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452236,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893359539,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-07,2019,7,,Nyarugenge,Umujyi wa Kigali,-2.015,30.026,2,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452272,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893354544,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-08,2019,8,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,6,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452285,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893354550,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-08,2019,8,,Nyarugenge,Umujyi wa Kigali,-2.015,30.026,1,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452340,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893355309,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-08,2019,8,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,9,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450402,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893355312,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-08,2019,8,,Gasabo,Umujyi wa Kigali,-1.887,30.064,227,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450435,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893355553,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-08,2019,8,,Gasabo,Umujyi wa Kigali,-1.887,30.064,252,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452338,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893355547,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-09,2019,9,,Nyarugenge,Umujyi wa Kigali,-2.015,30.026,1,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452286,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893358547,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-09,2019,9,,Gasabo,Umujyi wa Kigali,-1.887,30.064,364,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452276,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893359308,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-09,2019,9,,Gasabo,Umujyi wa Kigali,-1.887,30.064,137,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450399,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893359315,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-09,2019,9,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,25,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450443,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893359621,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-09,2019,9,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,16,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452937,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893355629,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-10,2019,10,,Gasabo,Umujyi wa Kigali,-1.887,30.064,327,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452932,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893356550,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-10,2019,10,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,30,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452344,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893359620,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-10,2019,10,,Gasabo,Umujyi wa Kigali,-1.887,30.064,203,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452926,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893361307,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-10,2019,10,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,26,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450398,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893354541,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-11,2019,11,,Nyarugenge,Umujyi wa Kigali,-2.015,30.026,1,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452252,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893355313,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-11,2019,11,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,18,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450446,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893359310,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-11,2019,11,,Gasabo,Umujyi wa Kigali,-1.887,30.064,101,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450410,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893359313,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-11,2019,11,,Gasabo,Umujyi wa Kigali,-1.887,30.064,143,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450429,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893359314,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-11,2019,11,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,20,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62450432,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893354628,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-12,2019,12,,Gasabo,Umujyi wa Kigali,-1.887,30.064,129,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452942,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893356539,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-12,2019,12,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,14,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452270,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893357544,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-12,2019,12,,Nyarugenge,Umujyi wa Kigali,-2.015,30.026,2,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452303,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893357625,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-12,2019,12,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,17,HUMAN_OBSERVATION,man biting catch - outdoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452941,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893358552,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-12,2019,12,,Nyarugenge,Umujyi wa Kigali,-2.015,30.026,2,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452317,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893359547,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2019-12,2019,12,,Gasabo,Umujyi wa Kigali,-1.887,30.064,80,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452357,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
gbif_rwanda_anopheles_occurrences.json,3893354548,Anopheles,"Anopheles gambiae Giles, 1900",Anopheles gambiae,2018-01,2018,1,,Kicukiro,Umujyi wa Kigali,-1.967,30.115,21,HUMAN_OBSERVATION,man biting catch - indoors,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=62452326,"presence-only public occurrence; use as supporting evidence, not PI field outcome"
